trip_distance,pickup_hour,pickup_weekday,passenger_count,PULocationID,DOLocationID,trip_duration,is_tip_generous
3.1,13,0,0.0,234,143,11.833333333333334,0
3.4,13,0,0.0,143,152,15.316666666666666,0
1.3,13,0,1.0,143,238,3.683333333333333,1
0.74,13,0,2.0,233,233,11.15,1
4.6,13,0,1.0,249,43,15.35,0
0.6,13,0,1.0,43,24,4.283333333333333,0
0.51,13,0,1.0,239,142,2.4833333333333334,1
0.86,13,0,1.0,239,142,4.233333333333333,1
1.23,13,0,1.0,239,151,5.433333333333334,0
3.19,13,0,1.0,88,4,8.533333333333333,0
0.6,13,0,1.0,141,263,1.6166666666666667,1
1.3,13,0,1.0,75,238,7.333333333333333,0
2.4,13,0,1.0,159,41,9.416666666666666,0
7.25,13,0,1.0,152,248,20.183333333333334,0
1.06,13,0,1.0,100,48,4.366666666666666,0
0.8,13,0,1.0,246,246,1.85,1
2.72,13,0,1.0,237,170,10.533333333333333,1
11.64,13,0,1.0,210,258,20.516666666666666,0
0.81,13,0,1.0,41,116,4.5,1
2.9,13,0,1.0,231,234,11.216666666666667,1
0.55,13,0,1.0,141,141,2.7666666666666666,1
2.64,13,0,1.0,140,170,8.166666666666666,0
0.6,13,0,1.0,263,262,4.2,0
1.26,13,0,1.0,137,100,6.55,0
4.6,13,0,1.0,231,237,16.183333333333334,1
0.81,13,0,1.0,263,141,2.4166666666666665,1
13.99,13,0,6.0,17,74,115.21666666666667,0
1.28,13,0,1.0,141,163,5.333333333333333,0
1.91,13,0,1.0,163,236,8.883333333333333,0
1.07,13,0,1.0,238,143,4.066666666666666,0
1.53,13,0,2.0,238,75,5.15,0
0.4,13,0,1.0,263,236,2.183333333333333,0
0.43,13,0,1.0,42,42,2.5833333333333335,0
0.95,13,0,1.0,141,233,3.0166666666666666,1
1.9,13,0,2.0,143,141,9.55,1
1.1,13,0,2.0,263,43,5.866666666666666,1
1.12,13,0,1.0,230,186,4.25,0
1.6,13,0,1.0,107,249,10.166666666666666,0
1.9,13,0,1.0,186,163,6.883333333333334,1
0.5,13,0,1.0,141,237,4.966666666666667,0
1.9,13,0,1.0,237,238,9.383333333333333,1
4.4,13,0,1.0,74,167,12.166666666666666,0
28.03,13,0,1.0,96,200,55.45,0
30.31,13,0,1.0,200,76,79.28333333333333,0
0.67,13,0,1.0,229,229,2.066666666666667,0
11.38,13,0,1.0,137,57,22.433333333333334,0
2.6,13,0,1.0,238,162,9.95,1
0.2,13,0,1.0,170,170,0.8,0
0.5,13,0,1.0,262,262,2.0833333333333335,0
1.48,13,0,1.0,237,263,6.833333333333333,0
0.65,13,0,1.0,229,229,2.5166666666666666,1
0.2,13,0,1.0,164,170,1.35,0
4.2,13,0,1.0,237,152,14.05,0
5.3,13,0,1.0,152,141,21.4,0
0.2,13,0,1.0,75,75,1.2333333333333334,0
0.9,13,0,1.0,41,42,4.716666666666667,0
1.4,13,0,1.0,42,74,9.116666666666667,0
0.58,13,0,1.0,264,264,6.483333333333333,0
1.77,13,0,1.0,234,233,8.35,1
0.32,13,0,1.0,236,236,2.4166666666666665,0
1.77,13,0,1.0,137,237,5.083333333333333,0
0.9,13,0,1.0,151,166,4.816666666666666,1
2.66,13,0,1.0,107,232,8.233333333333333,1
9.3,13,0,1.0,79,89,19.35,0
0.66,13,0,2.0,238,239,7.366666666666666,1
9.73,13,0,2.0,239,159,19.766666666666666,0
2.23,13,0,1.0,74,236,5.933333333333334,0
0.3,13,0,1.0,262,262,1.0333333333333334,0
0.47,13,0,1.0,231,261,2.65,0
2.62,13,0,1.0,231,4,14.95,0
1.0,13,0,2.0,236,237,5.866666666666666,1
1.5,13,0,1.0,236,74,4.883333333333334,0
2.2,13,0,1.0,237,137,7.316666666666666,1
0.1,13,0,1.0,75,75,0.3333333333333333,0
2.86,13,0,1.0,230,151,10.05,0
0.4,13,0,1.0,237,162,1.3333333333333333,1
4.1,13,0,1.0,186,24,15.466666666666667,0
0.61,13,0,1.0,164,137,5.233333333333333,1
2.58,13,0,1.0,107,48,10.966666666666667,1
0.8,13,0,1.0,230,162,7.066666666666666,0
4.1,13,0,1.0,79,236,13.383333333333333,0
0.7,13,0,1.0,236,236,3.1333333333333333,0
1.12,13,0,2.0,114,234,3.716666666666667,0
2.1,13,0,2.0,75,42,8.7,0
1.2,13,0,2.0,238,143,7.15,0
0.8,13,0,2.0,41,166,4.583333333333333,0
0.9,13,0,1.0,161,229,6.1,1
0.8,13,0,1.0,48,48,4.683333333333334,0
0.63,13,0,1.0,163,230,2.3833333333333333,1
0.47,13,0,1.0,229,237,2.55,1
5.52,13,0,1.0,230,163,23.3,1
0.78,13,0,1.0,100,48,2.933333333333333,1
2.19,13,0,1.0,48,141,8.983333333333333,1
0.6,13,0,1.0,237,237,3.466666666666667,1
2.1,13,0,1.0,75,42,10.883333333333333,0
1.2,13,0,1.0,137,229,5.183333333333334,1
1.1,13,0,1.0,137,164,6.283333333333333,0
0.3,13,0,1.0,113,107,2.8333333333333335,0
1.4,13,0,1.0,158,211,7.85,0
1.5,13,0,1.0,211,107,6.266666666666667,0
0.7,13,0,1.0,43,142,5.35,0
0.8,13,0,1.0,163,237,4.55,1
2.2,13,0,1.0,164,48,10.516666666666667,0
0.54,13,0,2.0,151,151,3.066666666666667,0
1.93,13,0,1.0,143,68,4.733333333333333,0
15.08,13,0,1.0,132,177,52.13333333333333,0
0.33,13,0,1.0,236,43,2.1,0
0.83,13,0,1.0,236,236,2.933333333333333,0
2.1,13,0,1.0,90,163,6.283333333333333,0
2.7,13,0,1.0,161,125,7.783333333333333,0
1.87,13,0,1.0,161,90,7.966666666666667,0
2.3,13,0,1.0,100,143,9.383333333333333,0
2.13,13,0,1.0,237,239,10.05,0
0.73,13,0,2.0,239,238,3.1166666666666667,1
8.2,13,0,1.0,42,232,12.883333333333333,0
2.1,13,0,2.0,68,162,13.5,1
2.7,13,0,1.0,141,107,7.033333333333333,1
1.4,13,0,1.0,107,148,4.183333333333334,0
0.5,13,0,1.0,170,170,3.1333333333333333,0
0.3,13,0,1.0,170,170,2.566666666666667,1
1.6,13,0,1.0,162,170,6.5,0
0.3,13,0,0.0,107,107,2.5166666666666666,1
1.43,12,0,5.0,24,74,10.116666666666667,0
1.85,13,0,5.0,263,74,6.3,1
3.79,13,0,5.0,237,224,10.7,0
2.2,13,0,1.0,74,247,7.45,0
1.1,13,0,1.0,236,75,3.8666666666666667,1
0.53,13,0,2.0,79,148,1.7166666666666666,1
0.47,13,0,1.0,237,236,3.6166666666666667,1
2.22,13,0,1.0,263,233,6.916666666666667,1
5.09,13,0,1.0,87,17,16.566666666666666,0
1.3,13,0,1.0,43,151,5.066666666666666,1
0.5,13,0,1.0,163,162,3.95,0
0.9,13,0,1.0,170,137,2.7666666666666666,0
3.13,13,0,6.0,142,75,10.516666666666667,0
0.5,13,0,1.0,166,166,2.0,0
2.3,13,0,1.0,239,161,9.966666666666667,1
0.83,13,0,1.0,90,246,10.966666666666667,0
3.65,13,0,2.0,233,75,20.383333333333333,0
2.12,13,0,1.0,162,164,8.816666666666666,1
1.2,13,0,1.0,263,141,4.016666666666667,0
1.84,13,0,1.0,143,24,5.583333333333333,1
0.58,13,0,1.0,75,75,2.2666666666666666,1
2.71,13,0,1.0,68,239,7.866666666666666,1
0.64,13,0,1.0,263,263,1.5166666666666666,0
0.73,13,0,1.0,263,263,3.45,0
0.41,13,0,1.0,236,263,3.35,0
1.83,13,0,1.0,263,162,5.65,1
1.28,13,0,1.0,162,141,9.833333333333334,1
0.95,13,0,1.0,186,137,4.316666666666666,0
0.68,12,0,1.0,238,239,3.1,0
0.55,13,0,1.0,90,68,2.566666666666667,0
0.4,13,0,1.0,152,152,2.2,0
1.0,13,0,1.0,233,229,4.783333333333333,0
1.11,13,0,1.0,239,151,3.316666666666667,0
0.6,13,0,1.0,151,238,3.1,0
2.93,13,0,1.0,239,170,12.533333333333333,1
3.2,13,0,1.0,116,75,18.55,1
0.8,13,0,1.0,41,42,3.8333333333333335,1
0.7,13,0,1.0,100,48,9.466666666666667,1
1.81,13,0,1.0,148,233,6.633333333333334,0
1.57,13,0,1.0,43,236,5.766666666666667,1
0.64,13,0,1.0,75,74,2.783333333333333,0
2.51,13,0,1.0,238,42,10.716666666666667,1
3.15,13,0,1.0,41,244,16.9,1
4.4,13,0,1.0,137,74,10.266666666666667,0
1.1,13,0,1.0,74,75,4.066666666666666,0
1.2,13,0,1.0,141,236,4.5,1
1.6,13,0,1.0,140,263,3.9833333333333334,1
4.53,13,0,1.0,50,41,19.9,0
0.7,14,0,2.0,264,264,3.8833333333333333,0
3.4,14,0,1.0,264,264,16.533333333333335,1
5.4,14,0,1.0,4,238,22.383333333333333,0
1.4,14,0,1.0,230,137,5.133333333333334,1
1.2,14,0,1.0,237,140,4.016666666666667,1
7.72,14,0,1.0,13,262,15.5,1
1.2,14,0,1.0,229,236,3.783333333333333,1
0.99,14,0,1.0,141,229,2.85,1
3.74,14,0,1.0,229,211,12.783333333333333,0
0.6,14,0,1.0,262,140,2.433333333333333,0
3.9,14,0,1.0,262,186,15.35,0
1.04,13,0,2.0,48,100,3.9833333333333334,1
3.62,14,0,2.0,87,181,15.483333333333333,0
2.08,14,0,1.0,25,17,13.916666666666666,0
0.9,14,0,2.0,107,164,5.333333333333333,0
10.5,14,0,1.0,236,254,22.483333333333334,1
1.8,14,0,1.0,140,142,12.483333333333333,0
1.3,14,0,2.0,237,263,4.733333333333333,1
1.1,14,0,1.0,238,236,4.566666666666666,0
1.4,14,0,2.0,239,151,7.85,1
1.4,14,0,1.0,229,48,6.8,1
0.6,14,0,1.0,263,140,3.683333333333333,0
0.8,14,0,1.0,246,158,1.8666666666666667,1
3.7,14,0,2.0,90,43,15.583333333333334,0
1.8,14,0,1.0,236,141,8.633333333333333,0
5.21,14,0,2.0,142,13,19.15,0
4.2,14,0,1.0,262,107,12.516666666666667,1
3.6,14,0,1.0,162,231,11.8,0
1.75,14,0,1.0,186,161,7.0,1
12.9,14,0,1.0,162,228,23.783333333333335,0
0.51,14,0,1.0,229,163,4.35,0
0.95,14,0,1.0,263,75,4.65,0
1.25,14,0,1.0,75,74,3.9166666666666665,0
5.56,14,0,1.0,74,136,11.35,0
0.66,14,0,1.0,234,234,7.433333333333334,0
2.9,14,0,1.0,113,232,17.883333333333333,0
1.4,14,0,1.0,229,237,5.166666666666667,0
1.75,15,0,1.0,237,162,10.65,1
1.3,15,0,1.0,229,237,3.7666666666666666,0
0.69,14,0,1.0,236,236,2.433333333333333,1
1.08,14,0,1.0,142,238,5.85,1
13.22,14,0,1.0,244,256,28.8,0
4.8,14,0,1.0,137,256,14.466666666666667,0
0.9,14,0,2.0,148,232,4.566666666666666,0
9.44,14,0,3.0,142,243,26.366666666666667,0
1.42,14,0,1.0,238,263,4.083333333333333,0
2.0,14,0,1.0,143,238,9.7,1
0.3,14,0,1.0,142,142,2.216666666666667,1
1.07,14,0,2.0,90,230,5.016666666666667,1
4.21,14,0,1.0,142,42,18.283333333333335,0
2.74,14,0,1.0,114,246,10.9,1
1.51,14,0,1.0,232,256,3.2,0
2.72,14,0,1.0,262,142,9.9,1
1.87,14,0,1.0,239,163,8.55,1
1.71,14,0,1.0,152,41,9.083333333333334,0
2.21,14,0,1.0,141,48,10.866666666666667,0
1.0,14,0,1.0,161,186,5.783333333333333,0
17.1,14,0,1.0,164,101,27.85,0
1.48,14,0,6.0,41,238,7.466666666666667,0
0.75,14,0,6.0,238,151,5.016666666666667,1
0.8,14,0,1.0,48,239,2.783333333333333,1
2.4,14,0,1.0,238,152,11.0,1
1.55,14,0,1.0,140,236,6.9,1
1.5,14,0,1.0,263,74,3.5166666666666666,1
0.5,14,0,1.0,74,74,3.3333333333333335,0
1.2,14,0,1.0,75,236,7.383333333333334,0
1.05,14,0,1.0,42,74,7.2,0
2.18,14,0,1.0,238,141,11.483333333333333,0
5.89,14,0,1.0,75,151,29.933333333333334,0
1.58,14,0,1.0,43,238,7.1,1
0.74,14,0,1.0,143,142,3.966666666666667,0
1.63,14,0,1.0,244,235,9.216666666666667,0
1.22,14,0,1.0,141,263,3.1166666666666667,0
0.99,14,0,2.0,90,90,3.85,1
9.1,14,0,1.0,90,167,28.783333333333335,0
1.48,14,0,1.0,263,75,7.066666666666666,0
0.3,14,0,1.0,41,41,1.9166666666666667,0
4.42,14,0,1.0,164,166,14.183333333333334,1
2.01,14,0,1.0,113,163,5.2,1
0.44,14,0,1.0,137,170,2.7666666666666666,1
2.8,14,0,1.0,263,41,11.183333333333334,1
15.53,14,0,1.0,75,227,27.066666666666666,0
4.52,14,0,1.0,140,249,19.166666666666668,1
2.4,14,0,1.0,161,236,9.45,0
1.6,14,0,0.0,158,246,5.7,1
1.5,14,0,1.0,239,163,7.983333333333333,1
6.08,14,0,1.0,140,223,23.366666666666667,1
1.9,14,0,1.0,140,142,12.316666666666666,1
3.9,14,0,1.0,231,79,13.183333333333334,1
0.46,14,0,1.0,140,263,4.166666666666667,1
2.37,14,0,2.0,161,162,14.183333333333334,0
0.6,14,0,1.0,137,170,3.3833333333333333,0
1.1,14,0,1.0,137,186,8.05,1
1.03,14,0,2.0,186,90,2.5833333333333335,1
1.28,14,0,1.0,230,229,6.183333333333334,1
1.15,14,0,4.0,125,158,5.95,1
2.1,14,0,1.0,263,74,5.683333333333334,0
2.4,14,0,1.0,140,141,22.75,0
7.0,14,0,1.0,238,169,17.783333333333335,0
1.2,14,0,1.0,263,237,4.85,1
1.4,14,0,1.0,236,238,7.783333333333333,0
3.3,14,0,1.0,151,244,10.683333333333334,0
3.1,14,0,1.0,79,140,10.6,1
2.2,14,0,1.0,229,236,7.2,1
1.42,14,0,1.0,262,43,7.216666666666667,1
1.42,14,0,1.0,75,151,5.816666666666666,0
0.64,14,0,1.0,141,141,3.1166666666666667,0
2.4,14,0,1.0,41,168,11.35,0
11.6,14,0,1.0,140,200,17.7,1
0.57,14,0,1.0,90,234,2.3833333333333333,1
1.2,14,0,1.0,114,68,5.95,1
3.2,14,0,1.0,113,50,10.75,1
1.2,14,0,1.0,137,162,4.066666666666666,1
4.3,14,0,1.0,224,88,9.666666666666666,1
0.99,14,0,3.0,141,141,3.283333333333333,0
0.68,14,0,2.0,238,24,1.7833333333333334,1
1.65,14,0,2.0,142,100,6.083333333333333,1
0.77,14,0,2.0,48,50,4.383333333333334,1
0.7,14,0,1.0,164,186,4.133333333333334,0
4.38,14,0,1.0,170,217,13.35,0
0.9,14,0,1.0,148,232,6.0,0
1.4,14,0,2.0,42,75,7.316666666666666,0
0.8,14,0,2.0,42,247,4.616666666666666,0
6.09,14,0,2.0,166,223,23.766666666666666,0
5.34,14,0,2.0,37,233,17.966666666666665,0
2.0,14,0,1.0,236,142,7.566666666666666,1
0.6,14,0,2.0,164,137,4.05,0
1.6,14,0,1.0,141,142,7.15,0
0.3,14,0,1.0,239,239,0.9833333333333333,0
1.61,14,0,1.0,48,229,10.583333333333334,1
1.44,14,0,1.0,113,261,5.35,1
2.93,14,0,1.0,163,151,12.1,0
0.49,14,0,1.0,170,107,1.1833333333333333,0
2.19,14,0,2.0,79,232,6.9,0
1.9,14,0,1.0,50,239,6.466666666666667,0
0.36,14,0,1.0,237,236,1.45,0
0.3,14,0,2.0,144,231,2.716666666666667,0
1.54,14,0,1.0,140,263,9.716666666666667,1
0.3,14,0,1.0,170,170,1.9333333333333333,1
3.4,14,0,1.0,233,231,11.716666666666667,1
4.7,14,0,1.0,238,244,10.216666666666667,0
0.48,14,0,2.0,239,239,2.8666666666666667,0
1.0,14,0,1.0,238,24,4.3,0
1.1,14,0,1.0,238,75,5.216666666666667,0
0.4,14,0,2.0,137,170,2.1,1
4.4,14,0,1.0,230,166,17.083333333333332,0
0.88,14,0,1.0,262,141,3.9166666666666665,0
2.2,14,0,1.0,75,162,9.416666666666666,0
0.5,14,0,1.0,48,68,1.2833333333333334,1
0.69,14,0,1.0,161,237,2.966666666666667,0
0.9,14,0,1.0,90,68,6.05,1
11.41,14,0,1.0,144,95,22.2,1
0.9,14,0,1.0,230,229,4.7,0
0.61,14,0,1.0,239,142,5.0,1
0.35,14,0,1.0,239,142,2.7333333333333334,1
9.22,14,0,1.0,264,264,25.7,0
0.3,14,0,1.0,239,239,4.233333333333333,1
1.4,14,0,1.0,24,239,6.266666666666667,1
3.3,14,0,1.0,107,263,8.7,1
2.0,14,0,2.0,263,74,8.233333333333333,0
2.6,14,0,6.0,236,236,18.416666666666668,0
8.86,14,0,3.0,236,33,18.733333333333334,1
1.56,14,0,3.0,114,231,6.266666666666667,0
0.47,14,0,1.0,238,151,1.0833333333333333,0
0.57,14,0,1.0,151,151,4.166666666666667,1
1.95,14,0,1.0,239,236,11.333333333333334,0
0.29,14,0,2.0,236,236,3.216666666666667,1
1.72,14,0,1.0,141,162,7.966666666666667,0
0.3,14,0,1.0,152,166,1.6166666666666667,0
0.7,14,0,1.0,229,162,3.6666666666666665,0
0.72,14,0,5.0,142,143,5.05,1
1.48,14,0,1.0,263,140,5.483333333333333,1
1.1,14,0,1.0,42,152,5.283333333333333,0
0.34,14,0,1.0,112,112,2.3833333333333333,0
2.09,14,0,1.0,75,41,8.183333333333334,0
6.9,14,0,1.0,170,159,18.65,0
1.3,14,0,1.0,234,224,5.583333333333333,0
8.07,14,0,1.0,237,217,24.116666666666667,0
3.3,14,0,1.0,162,231,12.95,0
4.64,14,0,1.0,33,62,27.3,0
1.07,14,0,1.0,164,161,2.066666666666667,1
0.4,14,0,1.0,236,141,2.8666666666666667,1
1.1,14,0,1.0,237,236,4.366666666666666,1
1.54,14,0,1.0,170,141,3.3833333333333333,0
0.65,14,0,1.0,170,137,2.5833333333333335,0
1.33,14,0,1.0,170,234,4.3,0
0.83,14,0,3.0,107,137,5.033333333333333,0
1.29,14,0,1.0,75,263,4.116666666666666,0
0.55,14,0,1.0,75,75,4.1,0
0.57,14,0,1.0,249,158,2.3666666666666667,0
2.8,14,0,1.0,140,193,10.783333333333333,0
0.7,14,0,1.0,262,263,1.8,0
1.1,14,0,1.0,238,236,4.466666666666667,1
1.4,14,0,1.0,236,140,6.066666666666666,1
1.19,14,0,1.0,179,179,5.833333333333333,0
4.28,14,0,2.0,75,167,20.916666666666668,0
0.86,14,0,6.0,41,43,3.533333333333333,0
1.0,14,0,1.0,164,234,3.966666666666667,1
0.5,14,0,1.0,90,68,2.9166666666666665,1
1.8,14,0,1.0,146,223,4.9,1
3.17,14,0,1.0,68,141,13.983333333333333,1
3.16,14,0,1.0,50,211,15.666666666666666,1
6.9,14,0,1.0,141,255,18.9,1
3.8,14,0,1.0,79,230,15.416666666666666,0
6.0,14,0,1.0,140,82,20.816666666666666,0
0.41,14,0,1.0,239,239,2.533333333333333,1
4.1,14,0,1.0,140,112,15.266666666666667,1
1.2,14,0,1.0,239,142,4.666666666666667,0
1.8,14,0,1.0,140,236,9.4,1
3.16,14,0,1.0,143,107,13.75,0
1.53,14,0,1.0,142,238,5.716666666666667,0
0.77,14,0,1.0,233,137,1.6333333333333333,1
0.4,14,0,1.0,90,68,2.3333333333333335,0
8.18,14,0,1.0,48,244,15.45,0
4.9,14,0,1.0,144,257,17.466666666666665,0
1.5,14,0,1.0,141,263,5.483333333333333,0
2.71,14,0,1.0,137,142,12.5,0
1.8,14,0,1.0,237,236,5.75,0
5.06,14,0,1.0,79,75,16.316666666666666,1
1.76,14,0,1.0,263,74,4.9,1
0.9,14,0,1.0,48,142,3.2666666666666666,0
1.64,14,0,1.0,163,186,6.033333333333333,1
1.6,14,0,1.0,186,137,10.383333333333333,0
0.86,14,0,1.0,137,113,4.666666666666667,0
2.2,14,0,1.0,137,114,10.95,1
1.3,14,0,0.0,107,186,7.483333333333333,0
1.73,14,0,3.0,161,141,7.433333333333334,1
1.33,14,0,3.0,141,233,3.2666666666666666,1
0.5,14,0,1.0,186,100,2.6,0
13.49,14,0,1.0,132,252,19.283333333333335,0
0.53,14,0,1.0,151,166,1.7666666666666666,1
7.0,14,0,1.0,140,261,12.4,1
3.92,14,0,1.0,142,211,14.016666666666667,0
2.8,14,0,1.0,168,166,14.6,0
4.09,14,0,1.0,50,231,13.633333333333333,0
0.67,14,0,5.0,238,239,4.033333333333333,1
4.04,14,0,1.0,143,224,16.116666666666667,0
2.4,14,0,1.0,141,137,8.416666666666666,1
0.7,14,0,2.0,233,170,4.416666666666667,0
1.7,14,0,1.0,229,262,4.116666666666666,0
11.08,14,0,1.0,114,243,35.71666666666667,0
2.01,14,0,5.0,107,229,5.916666666666667,1
0.98,14,0,1.0,141,263,3.25,1
2.13,14,0,1.0,170,113,8.75,1
3.84,14,0,2.0,68,261,11.483333333333333,0
0.7,14,0,2.0,43,143,4.266666666666667,1
9.0,14,0,1.0,239,47,16.916666666666668,0
1.3,14,0,1.0,116,41,6.483333333333333,0
3.1,14,0,2.0,164,143,12.0,1
1.7,14,0,0.0,239,238,14.916666666666666,1
1.0,14,0,1.0,230,48,4.616666666666666,0
3.61,14,0,1.0,75,137,7.5,1
0.5,14,0,1.0,164,170,1.4666666666666666,1
1.3,14,0,1.0,107,137,5.533333333333333,1
1.4,14,0,1.0,140,236,5.183333333333334,0
1.09,14,0,1.0,48,186,4.583333333333333,0
1.26,14,0,1.0,113,137,6.25,1
1.61,14,0,1.0,48,238,3.9,1
1.8,14,0,1.0,50,68,4.916666666666667,0
5.36,14,0,1.0,100,74,12.533333333333333,0
0.67,14,0,1.0,262,140,3.783333333333333,1
3.34,14,0,1.0,140,137,11.083333333333334,0
1.7,14,0,1.0,167,169,8.65,0
2.5,14,0,2.0,237,43,12.35,0
1.2,14,0,2.0,239,237,5.483333333333333,1
2.4,14,0,1.0,236,166,11.8,0
2.9,14,0,1.0,24,262,15.516666666666667,0
1.61,14,0,1.0,246,158,6.15,1
0.89,14,0,1.0,75,236,4.583333333333333,1
1.2,14,0,1.0,170,43,6.583333333333333,1
0.8,14,0,1.0,74,74,4.483333333333333,0
1.4,14,0,1.0,239,48,4.066666666666666,0
10.9,14,0,1.0,142,133,27.783333333333335,0
1.4,14,0,1.0,100,164,8.466666666666667,0
0.5,14,0,1.0,231,87,2.25,1
2.9,14,0,1.0,234,13,10.416666666666666,0
3.64,14,0,1.0,24,50,8.183333333333334,0
1.75,14,0,1.0,24,152,6.766666666666667,0
0.61,14,0,1.0,75,263,2.9833333333333334,0
1.13,14,0,1.0,75,74,2.783333333333333,1
2.9,14,0,1.0,107,237,10.983333333333333,0
4.1,14,0,6.0,237,42,13.533333333333333,0
1.7,14,0,6.0,236,140,10.3,0
4.3,14,0,1.0,140,112,15.4,1
1.82,14,0,2.0,116,120,9.05,0
1.1,14,0,1.0,50,161,7.333333333333333,0
0.8,14,0,1.0,50,100,7.4,0
1.1,14,0,1.0,48,163,2.6,0
0.58,14,0,1.0,239,142,3.8,1
0.58,14,0,1.0,239,142,3.7666666666666666,1
1.4,14,0,1.0,238,75,6.333333333333333,1
0.54,14,0,2.0,263,263,1.9833333333333334,0
1.52,14,0,1.0,137,68,13.6,0
1.0,14,0,1.0,142,238,5.45,1
0.3,14,0,1.0,41,74,1.9,0
3.46,14,0,2.0,239,170,17.166666666666668,0
0.3,14,0,1.0,137,170,2.55,1
21.11,14,0,1.0,265,90,57.18333333333333,0
1.7,14,0,1.0,141,137,5.516666666666667,1
2.0,14,0,1.0,140,143,10.433333333333334,1
2.1,14,0,1.0,143,142,11.9,1
1.4,14,0,1.0,170,163,5.1,0
1.9,14,0,1.0,163,238,6.5,0
12.11,14,0,1.0,90,136,34.3,0
9.67,14,0,1.0,136,183,56.95,0
0.7,14,0,1.0,229,233,2.466666666666667,1
0.95,15,0,1.0,142,143,6.483333333333333,1
6.76,14,0,1.0,74,68,20.416666666666668,0
1.58,14,0,2.0,141,75,3.566666666666667,0
1.19,13,0,1.0,74,41,5.983333333333333,0
1.31,14,0,1.0,223,7,10.133333333333333,1
0.96,14,0,1.0,7,179,6.5,0
4.3,14,0,1.0,75,179,10.133333333333333,1
7.2,14,0,1.0,42,242,17.766666666666666,0
0.44,14,0,6.0,141,141,3.1666666666666665,0
3.11,14,0,1.0,141,74,11.883333333333333,0
1.52,14,0,1.0,43,42,5.833333333333333,0
0.49,14,0,1.0,79,79,2.5166666666666666,0
4.1,14,0,1.0,140,74,15.066666666666666,0
1.4,14,0,1.0,41,236,5.466666666666667,0
1.1,14,0,1.0,230,233,6.216666666666667,1
0.9,14,0,1.0,142,50,4.65,1
5.2,14,0,1.0,48,152,14.833333333333334,0
6.4,14,0,1.0,164,17,21.0,0
1.0,14,0,1.0,142,50,4.483333333333333,0
20.46,14,0,2.0,132,209,26.216666666666665,0
0.9,14,0,0.0,186,107,4.2,0
0.9,14,0,0.0,107,79,6.316666666666666,0
0.8,14,0,1.0,237,262,5.4,0
1.1,14,0,1.0,140,75,3.783333333333333,0
0.74,14,0,2.0,50,48,5.25,1
0.54,14,0,1.0,107,170,2.683333333333333,1
1.2,14,0,1.0,263,43,6.8,1
1.02,14,0,1.0,238,151,7.716666666666667,0
0.78,14,0,1.0,79,211,4.783333333333333,0
2.37,14,0,1.0,90,79,10.116666666666667,0
7.95,14,0,1.0,42,4,15.466666666666667,0
1.13,14,0,1.0,186,107,4.166666666666667,1
1.62,14,0,1.0,151,142,7.666666666666667,0
1.94,14,0,1.0,75,140,6.65,0
4.4,14,0,1.0,164,24,13.483333333333333,0
0.6,14,0,1.0,68,48,1.5,0
0.8,14,0,1.0,141,162,4.4,0
3.31,14,0,1.0,137,236,12.233333333333333,1
6.0,14,0,1.0,231,239,16.283333333333335,1
19.4,14,0,1.0,258,14,26.5,0
0.36,14,0,1.0,263,263,2.466666666666667,1
0.58,14,0,1.0,143,143,3.8,1
2.76,14,0,1.0,140,238,9.833333333333334,1
1.03,14,0,1.0,79,144,4.916666666666667,0
2.91,14,0,1.0,236,137,9.783333333333333,0
3.1,14,0,1.0,137,237,9.716666666666667,0
1.29,13,0,1.0,237,236,4.75,1
0.79,14,0,1.0,263,75,4.9,0
1.29,14,0,1.0,229,141,5.2,0
4.13,13,0,2.0,239,90,14.3,0
3.7,14,0,1.0,170,151,9.1,1
5.23,14,0,3.0,41,235,11.933333333333334,0
1.26,14,0,3.0,42,41,7.916666666666667,0
4.67,14,0,3.0,75,246,15.966666666666667,0
1.99,14,0,1.0,68,231,9.05,1
0.53,14,0,1.0,239,239,3.95,1
0.2,14,0,1.0,68,68,1.45,0
18.01,14,0,6.0,10,243,31.75,0
0.72,14,0,1.0,62,61,4.65,0
0.52,14,0,3.0,141,141,3.5,1
1.03,14,0,1.0,239,151,2.5,0
2.14,14,0,1.0,239,48,8.966666666666667,0
4.18,14,0,1.0,255,7,17.466666666666665,0
1.0,14,0,2.0,100,90,4.916666666666667,0
1.8,14,0,1.0,236,161,9.0,0
3.3,14,0,2.0,137,263,7.95,1
0.7,14,0,0.0,90,249,2.6666666666666665,0
0.3,14,0,0.0,249,249,5.383333333333334,0
1.7,14,0,1.0,140,263,7.266666666666667,1
2.7,14,0,1.0,42,42,15.0,1
0.5,14,0,1.0,42,42,3.0,0
0.87,14,0,1.0,140,141,6.133333333333334,1
5.81,14,0,1.0,141,244,13.8,0
0.98,14,0,1.0,116,42,4.166666666666667,0
0.22,14,0,1.0,42,42,2.0,0
1.65,14,0,1.0,264,264,6.166666666666667,1
1.09,14,0,1.0,264,264,2.8,0
1.04,13,0,1.0,166,166,7.416666666666667,0
1.1,14,0,1.0,151,236,5.766666666666667,1
1.0,14,0,1.0,151,238,3.283333333333333,0
0.5,14,0,0.0,137,137,2.8333333333333335,1
2.6,14,0,0.0,137,237,8.416666666666666,0
10.6,14,0,1.0,107,56,21.583333333333332,0
0.74,14,0,1.0,141,229,4.866666666666666,0
